   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
62              ,   66 58 24 ,   80 01 40,     30.499,      0.000,      0.000,       27.645,       11.750,      5.282
63              ,   68 46 53 ,   85 23 39,     29.572,      0.000,      0.000,       27.478,       10.668,      2.375
64              ,   71 25 02 ,   90 52 30,     29.188,      0.000,      0.000,       27.663,        9.300,     -0.446
65              ,   78 12 44 ,   91 06 49,     28.363,      0.000,      0.000,       27.760,        5.793,     -0.551
66              ,   86 13 41 ,   91 06 46,     27.937,      0.000,      0.000,       27.872,        1.837,     -0.543
67              ,   94 08 25 ,   91 06 46,     28.065,      0.000,      0.000,       27.986,       -2.026,     -0.545
68              ,   99 55 14 ,   91 06 45,     28.496,      0.000,      0.000,       28.064,       -4.908,     -0.553
69              ,  100 53 34 ,   93 35 07,     28.645,      0.000,      0.000,       28.074,       -5.403,     -1.791
70              ,   95 40 21 ,   93 35 09,     28.192,      0.000,      0.000,       27.999,       -2.781,     -1.763
71              ,   91 35 04 ,   93 35 10,     27.996,      0.000,      0.000,       27.930,       -0.773,     -1.751
72              ,   86 09 43 ,   93 35 11,     27.984,      0.000,      0.000,       27.867,        1.869,     -1.751
73              ,   79 15 16 ,   93 35 12,     28.325,      0.000,      0.000,       27.774,        5.271,     -1.772
74              ,   71 00 41 ,   93 35 09,     29.277,      0.000,      0.000,       27.630,        9.508,     -1.831
75              ,   73 16 58 ,   95 16 00,     28.429,      0.000,      0.000,       27.113,        8.143,     -2.610
76              ,   77 39 33 ,   95 20 16,     27.978,      0.000,      0.000,       27.213,        5.954,     -2.603
77              ,   83 30 35 ,   95 23 38,     27.601,      0.000,      0.000,       27.303,        3.106,     -2.595
78              ,   90 14 03 ,   95 23 59,     27.531,      0.000,      0.000,       27.409,       -0.112,     -2.591
79              ,   95 24 11 ,   95 23 46,     27.679,      0.000,      0.000,       27.434,       -2.595,     -2.603
80              ,  101 10 30 ,   95 20 22,     27.923,      0.000,      0.000,       27.274,       -5.388,     -2.598
81              ,  108 51 22 ,   95 19 18,     29.113,      0.000,      0.000,       27.432,       -9.369,     -2.700
82              ,  116 09 57 ,   95 02 38,     30.868,      0.000,      0.000,       27.598,      -13.559,     -2.714
83              ,  122 11 59 ,   94 48 34,     32.939,      0.000,      0.000,       27.774,      -17.490,     -2.762
84              ,  122 11 57 ,   93 08 52,     33.587,      0.000,      0.000,       28.379,      -17.870,     -1.844
85              ,  118 58 11 ,   93 08 58,     32.415,      0.000,      0.000,       28.316,      -15.676,     -1.781
86              ,  114 09 17 ,   93 18 15,     31.000,      0.000,      0.000,       28.238,      -12.664,     -1.787
87              ,  108 47 34 ,   93 31 05,     29.831,      0.000,      0.000,       28.188,       -9.592,     -1.831
88              ,  104 05 08 ,   93 31 30,     29.023,      0.000,      0.000,       28.098,       -7.050,     -1.784
89              ,  124 48 04 ,   91 30 50,     34.657,      0.000,      0.000,       28.448,      -19.773,     -0.916
90              ,  124 48 16 ,   93 20 06,     34.682,      0.000,      0.000,       28.430,      -19.762,     -2.018
91              ,  126 46 52 ,   94 37 21,     34.595,      0.000,      0.000,       27.618,      -20.647,     -2.788
92              ,  131 29 52 ,   91 26 26,     38.202,      0.000,      0.000,       28.603,      -25.304,     -0.960
93              ,  129 34 26 ,   92 58 13,     37.069,      0.000,      0.000,       28.535,      -23.584,     -1.921
94              ,   77 36 03 ,   95 32 34,     27.391,      0.000,      0.000,       26.627,        5.854,     -2.646
95              ,   70 17 51 ,   98 01 24,     14.419,      0.000,      0.000,       13.442,        4.814,     -2.013
96              ,   52 34 13 ,  101 55 54,      8.372,      0.000,      0.000,        6.505,        4.979,     -1.731
97              ,   24 10 25 ,  105 10 00,      5.816,      0.000,      0.000,        2.299,        5.122,     -1.522
98              ,   91 05 07 ,   95 44 52,     25.946,      0.000,      0.000,       25.811,       -0.489,     -2.598
99              ,   91 05 07 ,   97 51 59,     15.035,      0.000,      0.000,       14.891,       -0.282,     -2.058
100             ,   91 05 07 ,  104 22 17,      7.010,      0.000,      0.000,        6.789,       -0.129,     -1.740
101             ,   91 05 08 ,  115 06 28,      3.742,      0.000,      0.000,        3.388,       -0.064,     -1.588
102             ,   91 05 07 ,  128 22 28,      2.430,      0.000,      0.000,        1.905,       -0.036,     -1.509
103             ,  284 07 39 ,  134 58 13,      1.945,      0.000,      0.000,       -1.335,        0.336,     -1.375
104             ,  196 40 21 ,  107 24 22,      4.474,      0.000,      0.000,       -1.225,       -4.089,     -1.338
105             ,  174 02 24 ,  110 11 56,      4.172,      0.000,      0.000,        0.407,       -3.894,     -1.441
106             ,  151 17 53 ,  110 11 29,      4.305,      0.000,      0.000,        1.941,       -3.544,     -1.486
107             ,  130 34 16 ,  105 43 39,      6.012,      0.000,      0.000,        4.396,       -3.764,     -1.630
108             ,  115 19 18 ,  101 19 58,      9.172,      0.000,      0.000,        8.129,       -3.846,     -1.802
109             ,  107 27 46 ,   98 33 05,     13.314,      0.000,      0.000,       12.559,       -3.951,     -1.980
110             ,  102 50 10 ,   96 45 03,     18.711,      0.000,      0.000,       18.117,       -4.128,     -2.200
111             ,  108 47 26 ,   95 34 56,     25.579,      0.000,      0.000,       24.100,       -8.200,     -2.488
