   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
1090            ,   15 27 36 ,   90 26 55,     15.850,      2.000,      0.000,       10.402,      331.665,     -0.784
1091            ,   30 13 38 ,   89 24 38,     18.192,      2.000,      0.000,       15.335,      332.106,     -0.473
1092            ,   39 50 02 ,   89 03 12,     19.368,      2.000,      0.000,       18.583,      331.260,     -0.340
1093            ,   51 05 21 ,   88 35 08,     21.510,      2.000,      0.000,       22.910,      329.896,     -0.129
1094            ,   61 46 00 ,   88 13 44,     23.639,      2.000,      0.000,       26.994,      327.566,      0.070
1095            ,   67 54 25 ,   88 01 38,     27.470,      2.000,      0.000,       31.616,      326.715,      0.285
1096            ,   71 14 10 ,   87 43 39,     31.488,      2.000,      0.000,       35.968,      326.510,      0.588
1097            ,    5 49 17 ,   90 38 41,     13.445,      2.000,      0.000,        7.541,      329.764,     -0.812
1098            ,    3 40 04 ,   90 13 39,     20.344,      2.000,      0.000,        7.479,      336.691,     -0.741
1099            ,    2 11 31 ,   89 55 34,     27.045,      2.000,      0.000,        7.212,      343.414,     -0.625
1100            ,    1 54 20 ,   89 41 37,     31.636,      2.000,      0.000,        7.230,      348.007,     -0.491
1101            ,    9 02 02 ,   89 50 10,     31.528,      2.000,      0.000,       11.128,      347.525,     -0.570
1102            ,    4 18 15 ,   90 31 45,     29.566,      2.000,      0.000,        8.396,      345.870,     -0.933
1103            ,    7 33 29 ,   90 38 14,     20.188,      2.000,      0.000,        8.833,      336.401,     -0.885
1104            ,   18 46 00 ,   90 03 24,     19.101,      2.000,      0.000,       12.322,      334.474,     -0.679
1105            ,   30 41 31 ,   89 19 47,     22.146,      2.000,      0.000,       17.481,      335.432,     -0.401
1106            ,   31 08 24 ,   89 07 50,     27.672,      2.000,      0.000,       20.486,      340.071,     -0.240
1107            ,   26 21 37 ,   89 16 26,     31.427,      2.000,      0.000,       20.131,      344.546,     -0.262
1108            ,   25 01 25 ,   89 19 57,     31.954,      2.000,      0.000,       19.693,      345.341,     -0.288
1109            ,   29 07 29 ,   84 35 55,     15.151,      2.000,      0.000,       13.519,      329.566,      0.766
1110            ,   44 44 30 ,   85 29 21,     17.698,      2.000,      0.000,       18.596,      328.920,      0.732
1111            ,   57 05 22 ,   86 17 42,     21.052,      2.000,      0.000,       23.814,      327.803,      0.700
