   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
1052            ,   38 14 57 ,   90 33 11,     17.998,      0.000,      0.000,      -13.510,      329.474,      0.935
1053            ,   45 04 54 ,   90 48 38,     20.114,      0.000,      0.000,      -10.410,      329.542,      0.824
1054            ,   51 01 00 ,   90 47 50,     23.541,      0.000,      0.000,       -6.354,      330.149,      0.781
1055            ,   54 59 09 ,   91 05 23,     25.500,      0.000,      0.000,       -3.771,      329.970,      0.623
1056            ,   57 07 41 ,   92 05 00,     27.210,      0.000,      0.000,       -1.814,      330.100,      0.119
1057            ,   59 15 39 ,   92 04 57,     27.537,      0.000,      0.000,       -0.999,      329.407,      0.108
1058            ,   61 02 55 ,   93 21 02,     29.034,      0.000,      0.000,        0.711,      329.371,     -0.589
1059            ,   57 39 51 ,   93 21 06,     27.091,      0.000,      0.000,       -1.801,      329.807,     -0.475
1060            ,   50 21 36 ,   93 21 11,     22.195,      0.000,      0.000,       -7.589,      329.477,     -0.190
1061            ,   45 07 22 ,   93 23 51,     19.502,      0.000,      0.000,      -10.857,      329.077,     -0.047
1062            ,   36 49 09 ,   93 23 51,     17.529,      0.000,      0.000,      -14.165,      329.349,      0.070
1063            ,   28 30 12 ,   93 23 46,     15.919,      0.000,      0.000,      -17.068,      329.306,      0.165
1064            ,   16 35 23 ,   93 23 56,     14.575,      0.000,      0.000,      -20.497,      329.285,      0.244
1065            ,    6 33 58 ,   93 23 15,     14.043,      0.000,      0.000,      -23.049,      329.267,      0.279
1066            ,   17 21 54 ,   89 24 14,     14.650,      0.000,      0.000,      -20.279,      329.323,      1.261
1067            ,   27 42 22 ,   89 59 43,     15.902,      0.000,      0.000,      -17.258,      329.420,      1.110
1068            ,   40 47 04 ,   91 57 38,     18.677,      0.000,      0.000,      -12.458,      329.475,      0.469
1069            ,   45 22 53 ,   95 00 15,     19.720,      0.000,      0.000,      -10.668,      329.139,     -0.612
1070            ,   56 25 53 ,   93 56 40,     25.388,      0.000,      0.000,       -3.548,      329.346,     -0.638
1071            ,   62 13 24 ,   93 08 18,     28.913,      0.000,      0.000,        0.892,      328.795,     -0.475
1072            ,   63 58 31 ,   93 45 38,     28.530,      0.000,      0.000,        0.930,      327.832,     -0.763
1073            ,   65 36 22 ,   93 33 12,     28.033,      0.000,      0.000,        0.829,      326.896,     -0.629
1074            ,   69 42 24 ,   93 36 49,     27.259,      0.000,      0.000,        0.864,      324.776,     -0.610
1075            ,   73 36 25 ,   93 44 21,     26.707,      0.000,      0.000,        0.915,      322.862,     -0.633
1076            ,   79 44 37 ,   93 44 57,     26.084,      0.000,      0.000,        0.961,      319.975,     -0.597
1077            ,   84 24 19 ,   94 03 25,     25.936,      0.000,      0.000,        1.096,      317.863,     -0.727
1078            ,   88 40 05 ,   94 02 52,     25.789,      0.000,      0.000,        1.066,      315.939,     -0.712
1079            ,   90 40 04 ,   94 37 29,     25.839,      0.000,      0.000,        1.101,      315.041,     -0.975
1080            ,   92 45 56 ,   94 15 06,     26.040,      0.000,      0.000,        1.287,      314.088,     -0.822
1081            ,   95 36 56 ,   94 04 56,     26.045,      0.000,      0.000,        1.202,      312.799,     -0.746
