   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
327             ,  130 40 54 ,   87 51 07,     44.796,      0.000,      0.000,       -2.157,       19.189,     -0.245
328             ,  132 30 44 ,   88 11 26,     45.922,      0.000,      0.000,       -2.270,       17.353,     -0.474
329             ,  133 14 28 ,   88 11 25,     38.486,      0.000,      0.000,       -8.082,       22.017,     -0.709
330             ,  135 08 58 ,   88 11 48,     35.258,      0.000,      0.000,      -11.251,       23.386,     -0.815
331             ,  136 49 40 ,   88 11 18,     34.140,      0.000,      0.000,      -12.757,       23.483,     -0.845
332             ,  138 37 27 ,   88 11 09,     33.472,      0.000,      0.000,      -13.990,       23.265,     -0.864
333             ,  141 05 33 ,   88 14 56,     32.330,      0.000,      0.000,      -15.808,       23.223,     -0.936
334             ,  142 14 18 ,   89 42 16,     32.427,      0.000,      0.000,      -16.247,       22.734,     -1.757
335             ,  139 36 09 ,   89 42 44,     32.182,      0.000,      0.000,      -15.248,       23.861,     -1.763
336             ,  137 00 37 ,   89 42 11,     32.453,      0.000,      0.000,      -13.976,       24.631,     -1.756
337             ,  132 48 28 ,   89 42 20,     35.402,      0.000,      0.000,      -10.132,       24.312,     -1.742
338             ,  130 56 28 ,   89 42 17,     37.605,      0.000,      0.000,       -7.698,       23.728,     -1.730
339             ,  129 01 43 ,   89 07 22,     40.215,      0.000,      0.000,       -4.868,       23.049,     -1.308
340             ,  126 55 49 ,   89 07 29,     40.581,      0.000,      0.000,       -3.669,       23.990,     -1.304
341             ,  125 32 08 ,   89 07 30,     40.425,      0.000,      0.000,       -3.212,       24.877,     -1.307
342             ,  124 02 33 ,   89 07 20,     39.739,      0.000,      0.000,       -3.179,       26.126,     -1.315
343             ,  143 24 32 ,   91 40 30,     29.657,      0.000,      0.000,      -18.433,       24.567,     -2.791
344             ,  138 48 11 ,   91 25 40,     29.809,      0.000,      0.000,      -16.476,       25.946,     -2.667
345             ,  135 13 16 ,   91 11 01,     31.010,      0.000,      0.000,      -14.266,       26.362,     -2.565
346             ,  132 26 22 ,   90 45 55,     33.474,      0.000,      0.000,      -11.402,       25.782,     -2.371
347             ,  125 41 44 ,   91 24 26,     26.606,      0.000,      0.000,      -14.503,       32.850,     -2.578
348             ,  119 09 19 ,   91 24 19,     25.646,      0.000,      0.000,      -13.714,       35.879,     -2.553
349             ,  109 35 18 ,   92 00 31,     22.041,      0.000,      0.000,      -15.352,       40.984,     -2.697
350             ,   98 15 02 ,   92 15 16,     20.524,      0.000,      0.000,      -15.808,       45.426,     -2.732
351             ,   89 39 38 ,   92 05 24,     20.743,      0.000,      0.000,      -15.375,       48.492,     -2.681
352             ,   81 35 16 ,   91 59 13,     20.783,      0.000,      0.000,      -15.557,       51.408,     -2.645
353             ,   74 02 54 ,   91 58 38,     21.510,      0.000,      0.000,      -15.435,       54.277,     -2.666
354             ,   66 58 02 ,   91 56 09,     22.662,      0.000,      0.000,      -15.260,       57.231,     -2.690
355             ,   58 55 12 ,   91 52 06,     23.714,      0.000,      0.000,      -15.805,       60.605,     -2.697
356             ,   51 04 15 ,   91 34 03,     27.293,      0.000,      0.000,      -14.880,       65.512,     -2.671
357             ,   45 41 15 ,   91 11 53,     30.956,      0.000,      0.000,      -13.959,       69.990,     -2.571
358             ,   40 50 34 ,   91 12 32,     34.404,      0.000,      0.000,      -13.609,       74.390,     -2.650
359             ,   36 06 31 ,   90 40 36,     42.811,      0.000,      0.000,      -10.876,       82.954,     -2.430
360             ,   34 01 30 ,   90 32 41,     46.521,      0.000,      0.000,      -10.074,       86.924,     -2.366
361             ,   30 11 17 ,   90 29 11,     51.499,      0.000,      0.000,      -10.209,       92.882,     -2.361
362             ,   32 32 18 ,   89 38 00,     52.348,      0.000,      0.000,       -7.948,       92.500,     -1.589
363             ,   33 54 43 ,   88 51 54,     52.529,      0.000,      0.000,       -6.803,       91.954,     -0.884
364             ,   34 54 40 ,   87 55 39,     52.064,      0.000,      0.000,       -6.327,       91.036,     -0.041
365             ,   36 36 40 ,   87 55 54,     50.916,      0.000,      0.000,       -5.758,       89.213,     -0.086
366             ,   37 08 07 ,   87 28 41,     54.461,      0.000,      0.000,       -3.258,       91.744,      0.472
367             ,   38 22 56 ,   87 48 47,     53.484,      0.000,      0.000,       -2.920,       90.264,      0.117
368             ,   37 37 04 ,   88 40 23,     48.679,      0.000,      0.000,       -6.399,       86.917,     -0.797
369             ,   35 42 03 ,   89 28 20,     49.240,      0.000,      0.000,       -7.371,       88.354,     -1.470
370             ,   37 51 36 ,   89 29 30,     44.976,      0.000,      0.000,       -8.501,       83.877,     -1.525
371             ,   39 22 23 ,   90 02 08,     42.229,      0.000,      0.000,       -9.315,       81.014,     -1.950
372             ,   39 54 25 ,   90 18 36,     40.717,      0.000,      0.000,       -9.983,       79.602,     -2.144
373             ,   36 48 58 ,   89 43 34,     44.668,      0.000,      0.000,       -9.337,       84.128,     -1.711
374             ,   35 44 35 ,   89 50 03,     47.415,      0.000,      0.000,       -8.406,       86.853,     -1.787
