   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
44              ,  282 55 10 ,  112 29 14,      6.339,      0.000,      0.000,       -5.708,        1.309,     -2.424
45              ,  269 09 27 ,  113 50 15,      6.966,      0.000,      0.000,       -6.371,       -0.094,     -2.815
46              ,  279 54 08 ,  121 31 35,      4.411,      0.000,      0.000,       -3.704,        0.647,     -2.306
47              ,  295 15 47 ,  133 30 43,      2.493,      0.000,      0.000,       -1.635,        0.771,     -1.716
48              ,  337 41 45 ,  140 18 40,      1.797,      0.000,      0.000,       -0.436,        1.062,     -1.383
49              ,   28 17 25 ,  140 17 46,      1.624,      0.000,      0.000,        0.492,        0.913,     -1.249
50              ,   56 15 21 ,  131 22 42,      2.698,      0.000,      0.000,        1.684,        1.125,     -1.784
51              ,   68 42 40 ,  115 12 19,      3.542,      0.000,      0.000,        2.986,        1.163,     -1.508
52              ,   73 55 06 ,  110 33 03,      5.097,      0.000,      0.000,        4.586,        1.322,     -1.789
53              ,   96 30 20 ,  110 30 43,      4.905,      0.000,      0.000,        4.564,       -0.520,     -1.719
54              ,   99 07 56 ,  110 36 44,      4.935,      0.000,      0.000,        4.561,       -0.733,     -1.738
55              ,  111 12 18 ,  110 33 56,      4.609,      0.000,      0.000,        4.023,       -1.561,     -1.619
56              ,   86 13 49 ,  117 23 59,      4.240,      0.000,      0.000,        3.756,        0.247,     -1.951
57              ,  104 00 55 ,  116 36 31,      3.937,      0.000,      0.000,        3.415,       -0.852,     -1.763
58              ,  104 00 33 ,  115 40 25,      4.336,      0.000,      0.000,        3.792,       -0.946,     -1.879
59              ,  123 04 03 ,  109 34 20,      4.794,      0.000,      0.000,        3.785,       -2.465,     -1.606
60              ,  123 03 42 ,  123 43 18,      3.462,      0.000,      0.000,        2.413,       -1.571,     -1.922
61              ,  116 30 50 ,  138 37 35,      2.680,      0.000,      0.000,        1.585,       -0.791,     -2.011
62              ,  128 26 01 ,  108 18 24,      5.552,      0.000,      0.000,        4.129,       -3.277,     -1.744
63              ,  127 49 02 ,  122 08 53,      3.663,      0.000,      0.000,        2.450,       -1.902,     -1.949
64              ,  139 15 57 ,  115 45 53,      3.862,      0.000,      0.000,        2.270,       -2.636,     -1.679
65              ,  136 37 00 ,  107 48 41,      6.076,      0.000,      0.000,        3.974,       -4.204,     -1.859
66              ,  142 45 59 ,  111 35 27,      5.034,      0.000,      0.000,        2.832,       -3.727,     -1.852
67              ,  148 42 17 ,  104 31 34,      6.119,      0.000,      0.000,        3.077,       -5.061,     -1.535
68              ,  162 29 51 ,  111 33 06,      5.074,      0.000,      0.000,        1.419,       -4.501,     -1.864
69              ,  161 31 53 ,   99 48 58,      9.986,      0.000,      0.000,        3.117,       -9.333,     -1.702
70              ,  163 58 10 ,  100 12 15,      8.195,      0.000,      0.000,        2.227,       -7.751,     -1.452
71              ,  170 06 46 ,  107 40 24,      6.305,      0.000,      0.000,        1.031,       -5.918,     -1.914
72              ,  170 31 17 ,   97 34 30,     11.339,      0.000,      0.000,        1.851,      -11.086,     -1.495
73              ,  177 41 57 ,   97 05 17,     10.763,      0.000,      0.000,        0.429,      -10.673,     -1.328
74              ,  177 41 41 ,  102 10 50,      8.604,      0.000,      0.000,        0.338,       -8.403,     -1.815
75              ,  183 48 08 ,   96 27 38,     10.839,      0.000,      0.000,       -0.714,      -10.747,     -1.220
76              ,  184 30 19 ,   98 08 27,      6.555,      0.000,      0.000,       -0.510,       -6.469,     -0.928
77              ,  177 28 55 ,  107 28 06,      4.414,      0.000,      0.000,        0.185,       -4.206,     -1.325
78              ,  177 28 51 ,  120 10 23,      2.756,      0.000,      0.000,        0.105,       -2.380,     -1.385
79              ,  177 28 41 ,  138 47 02,      1.928,      0.000,      0.000,        0.056,       -1.269,     -1.450
80              ,  188 19 59 ,   96 13 54,     10.534,      0.000,      0.000,       -1.518,      -10.361,     -1.143
81              ,  193 49 08 ,   96 13 49,     11.051,      0.000,      0.000,       -2.624,      -10.668,     -1.199
82              ,  193 49 09 ,   97 44 05,     10.288,      0.000,      0.000,       -2.435,       -9.899,     -1.385
83              ,  194 29 02 ,   95 42 35,     16.756,      0.000,      0.000,       -4.170,      -16.143,     -1.667
84              ,  198 09 34 ,   96 14 49,     19.379,      0.000,      0.000,       -6.004,      -18.305,     -2.109
85              ,  197 07 57 ,   98 03 52,     10.388,      0.000,      0.000,       -3.030,       -9.829,     -1.457
86              ,  200 19 23 ,   98 03 08,     15.663,      0.000,      0.000,       -5.386,      -14.543,     -2.194
87              ,  198 32 05 ,  103 09 53,      6.422,      0.000,      0.000,       -1.988,       -5.929,     -1.463
88              ,  198 31 56 ,  117 41 23,      4.278,      0.000,      0.000,       -1.204,       -3.592,     -1.988
89              ,  198 31 53 ,  135 26 18,      2.117,      0.000,      0.000,       -0.472,       -1.409,     -1.508
90              ,  207 08 27 ,   98 09 49,     11.089,      0.000,      0.000,       -5.007,       -9.768,     -1.575
91              ,  209 38 09 ,  100 04 01,      8.177,      0.000,      0.000,       -3.981,       -6.998,     -1.429
92              ,  207 07 16 ,   99 47 50,      9.411,      0.000,      0.000,       -4.228,       -8.254,     -1.601
93              ,  210 27 02 ,  107 27 06,      6.665,      0.000,      0.000,       -3.222,       -5.481,     -1.999
94              ,  213 22 42 ,  121 46 24,      4.424,      0.000,      0.000,       -2.069,       -3.140,     -2.329
95              ,  232 10 38 ,  124 41 34,      2.293,      0.000,      0.000,       -1.489,       -1.156,     -1.305
96              ,  234 43 45 ,  114 30 07,      4.300,      0.000,      0.000,       -3.194,       -2.259,     -1.783
97              ,  223 59 54 ,  114 30 07,      6.347,      0.000,      0.000,       -4.012,       -4.154,     -2.632
98              ,  224 06 22 ,  120 06 58,      4.030,      0.000,      0.000,       -2.426,       -2.503,     -2.022
99              ,  239 33 11 ,  110 11 22,      7.610,      0.000,      0.000,       -6.158,       -3.620,     -2.627
100             ,  253 01 16 ,  110 25 10,      7.983,      0.000,      0.000,       -7.155,       -2.185,     -2.785
101             ,  252 57 02 ,  112 32 13,      7.139,      0.000,      0.000,       -6.304,       -1.933,     -2.736
102             ,  252 57 02 ,  117 05 09,      4.731,      0.000,      0.000,       -4.027,       -1.235,     -2.154
103             ,  252 57 17 ,  125 56 48,      2.658,      0.000,      0.000,       -2.057,       -0.631,     -1.560
104             ,  271 13 44 ,  113 39 57,      6.503,      0.000,      0.000,       -5.954,        0.128,     -2.610
105             ,  272 13 59 ,  121 17 46,      4.371,      0.000,      0.000,       -3.732,        0.146,     -2.270
106             ,  272 14 06 ,  135 35 43,      2.251,      0.000,      0.000,       -1.574,        0.061,     -1.608
107             ,  284 54 53 ,  112 23 16,      6.384,      0.000,      0.000,       -5.704,        1.519,     -2.431
108             ,  284 55 49 ,  120 17 55,      4.415,      0.000,      0.000,       -3.683,        0.982,     -2.227
109             ,  286 50 17 ,  116 01 47,      5.000,      0.000,      0.000,       -4.301,        1.302,     -2.194
110             ,  286 50 06 ,  127 34 27,      3.199,      0.000,      0.000,       -2.427,        0.734,     -1.951
111             ,  330 23 22 ,   93 39 41,     14.784,      2.150,      0.000,       -7.290,       12.827,     -3.094
112             ,  332 12 49 ,   92 42 46,     13.979,      2.150,      0.000,       -6.509,       12.353,     -2.812
113             ,  336 47 22 ,   92 29 38,     13.979,      2.150,      0.000,       -5.504,       12.835,     -2.758
114             ,  339 12 17 ,   93 34 39,     15.122,      2.150,      0.000,       -5.358,       14.110,     -3.094
115             ,  342 32 41 ,   93 20 41,     14.394,      2.150,      0.000,       -4.310,       13.708,     -2.990
116             ,  345 29 16 ,   94 24 54,     15.245,      2.150,      0.000,       -3.809,       14.715,     -3.324
117             ,  346 54 18 ,   94 38 06,     13.842,      2.150,      0.000,       -3.126,       13.438,     -3.269
118             ,  352 11 45 ,   95 41 02,     13.482,      2.150,      0.000,       -1.822,       13.292,     -3.485
119             ,  356 23 37 ,   96 04 47,     13.184,      2.150,      0.000,       -0.825,       13.084,     -3.546
120             ,    6 49 01 ,   97 13 17,     12.593,      2.150,      0.000,        1.483,       12.405,     -3.733
121             ,  355 37 08 ,   93 45 29,     11.541,      2.150,      0.000,       -0.880,       11.483,     -2.906
122             ,  348 59 33 ,   93 36 48,     12.155,      2.150,      0.000,       -2.316,       11.908,     -2.916
123             ,    8 43 15 ,   95 50 40,      9.289,      2.150,      0.000,        1.401,        9.133,     -3.096
124             ,   23 46 53 ,   99 46 14,     10.315,      2.150,      0.000,        4.099,        9.303,     -3.901
125             ,   25 46 38 ,   96 41 24,      8.177,      2.150,      0.000,        3.532,        7.313,     -3.103
126             ,   44 57 50 ,  100 54 50,     10.535,      2.150,      0.000,        7.310,        7.319,     -4.145
127             ,   47 40 39 ,   98 01 46,      7.588,      2.150,      0.000,        5.555,        5.059,     -3.210
128             ,   64 43 04 ,  102 30 49,      9.510,      2.150,      0.000,        8.395,        3.965,     -4.211
129             ,   75 31 20 ,  100 04 39,      7.109,      2.150,      0.000,        6.777,        1.750,     -3.394
130             ,   89 40 10 ,  103 00 30,      9.474,      2.150,      0.000,        9.231,        0.053,     -4.283
131             ,  102 56 31 ,  100 01 43,      7.160,      2.150,      0.000,        6.871,       -1.579,     -3.397
132             ,  114 31 12 ,  102 37 43,      9.557,      2.150,      0.000,        8.484,       -3.870,     -4.239
133             ,  129 05 13 ,   99 02 45,      8.444,      2.150,      0.000,        6.473,       -5.258,     -3.478
134             ,  136 19 15 ,  100 42 58,     10.844,      2.150,      0.000,        7.358,       -7.706,     -4.166
135             ,  150 26 48 ,   95 16 45,     10.151,      2.150,      0.000,        4.986,       -8.793,     -3.084
136             ,  149 02 41 ,   98 26 51,     13.405,      2.150,      0.000,        6.820,      -11.371,     -4.119
137             ,  161 16 24 ,   94 10 51,     12.922,      2.150,      0.000,        4.137,      -12.205,     -3.092
138             ,  164 22 10 ,   96 27 15,     15.934,      2.150,      0.000,        4.266,      -15.247,     -3.941
139             ,  171 00 15 ,   92 57 00,     13.758,      2.150,      0.000,        2.148,      -13.571,     -2.858
140             ,  178 20 18 ,   94 56 14,     17.456,      2.150,      0.000,        0.504,      -17.383,     -3.652
141             ,  187 17 23 ,   91 40 01,     16.344,      2.150,      0.000,       -2.073,      -16.205,     -2.625
142             ,  190 55 37 ,   91 38 30,     18.166,      2.150,      0.000,       -3.442,      -17.829,     -2.670
143             ,  182 46 01 ,   94 10 25,     19.552,      2.150,      0.000,       -0.941,      -19.478,     -3.573
144             ,  192 20 14 ,   93 08 03,     21.608,      2.150,      0.000,       -4.610,      -21.077,     -3.331
145             ,  194 33 31 ,   92 11 17,     20.093,      2.150,      0.000,       -5.047,      -19.434,     -2.917
146             ,  198 17 43 ,   92 28 11,     22.544,      2.150,      0.000,       -7.070,      -21.385,     -3.122
147             ,  199 47 33 ,   91 33 01,     20.224,      2.150,      0.000,       -6.845,      -19.022,     -2.697
148             ,  204 09 11 ,   92 57 27,     18.149,      2.150,      0.000,       -7.416,      -16.538,     -3.086
149             ,  202 12 45 ,   91 53 13,     17.083,      2.150,      0.000,       -6.454,      -15.806,     -2.712
150             ,  207 56 19 ,   93 11 21,     16.760,      2.150,      0.000,       -7.840,      -14.784,     -3.082
151             ,  208 32 26 ,   92 33 14,     15.172,      2.150,      0.000,       -7.242,      -13.315,     -2.826
152             ,  212 17 41 ,   93 53 36,     14.108,      2.150,      0.000,       -7.520,      -11.898,     -3.108
153             ,  206 44 48 ,   91 56 29,     12.526,      2.150,      0.000,       -5.634,      -11.180,     -2.574
154             ,  217 02 28 ,   94 29 14,     12.287,      2.150,      0.000,       -7.379,       -9.778,     -3.111
155             ,  215 20 25 ,   92 17 07,     10.056,      2.150,      0.000,       -5.812,       -8.196,     -2.551
156             ,  229 45 10 ,   95 45 52,      9.563,      2.150,      0.000,       -7.262,       -6.147,     -3.110
157             ,  218 05 27 ,   92 13 08,      9.443,      2.150,      0.000,       -5.821,       -7.426,     -2.516
158             ,  244 10 58 ,   96 49 31,      8.010,      2.150,      0.000,       -7.160,       -3.464,     -3.102
159             ,  266 03 23 ,   97 32 26,      7.245,      2.150,      0.000,       -7.166,       -0.494,     -3.101
160             ,  291 15 17 ,   97 22 27,      7.580,      2.150,      0.000,       -7.006,        2.725,     -3.123
161             ,  302 55 36 ,   96 00 47,      8.864,      2.150,      0.000,       -7.399,        4.792,     -3.079
162             ,  310 34 40 ,   96 05 51,      7.173,      2.150,      0.000,       -5.417,        4.639,     -2.912
163             ,  319 58 47 ,   94 53 44,     11.204,      2.150,      0.000,       -7.179,        8.549,     -3.106
164             ,  325 54 00 ,   91 19 18,      9.905,      2.150,      0.000,       -5.552,        8.200,     -2.378
165             ,  333 41 49 ,   90 51 22,     10.575,      2.150,      0.000,       -4.685,        9.479,     -2.308
