2016-01-03 19:28:06.0183 DEBUG 0.56535178016666: @@Point @5 (-11.127,1.335,-1.588) ,Point @26 (-13.187,4.554,-1.616) ,Point @27 (-11.031,6.104,-1.249) ;
2016-01-03 19:28:06.0183 DEBUG 2.195151477: @@Point @46 (-10.899,7.039,-0.738) ,Point @28 (-8.406,5.92,-1.512) ,Point @27 (-11.031,6.104,-1.249) ;
2016-01-03 19:28:06.0183 DEBUG 2.262590492: @@Point @47 (-12.798,6.373,-0.577) ,Point @46 (-10.899,7.039,-0.738) ,Point @27 (-11.031,6.104,-1.249) ;
2016-01-03 19:28:06.0353 DEBUG 4.55802037616666: @@Point @47 (-12.798,6.373,-0.577) ,Point @27 (-11.031,6.104,-1.249) ,Point @26 (-13.187,4.554,-1.616) ;
2016-01-03 19:28:06.0353 DEBUG 2.9628308075: @@Point @4 (-12.624,-0.657,-1.634) ,Point @5 (-11.127,1.335,-1.588) ,Point @6 (-6.73,-0.814,-1.571) ;
2016-01-03 19:28:06.0353 DEBUG 0.636857777666666: @@Point @2 (-22.964,-0.711,-1.589) ,Point @4 (-12.624,-0.657,-1.634) ,Point @6 (-6.73,-0.814,-1.571) ;
2016-01-03 19:28:06.0473 DEBUG 11.9005495751667: @@Point @25 (-17.847,3.415,-1.581) ,Point @4 (-12.624,-0.657,-1.634) ,Point @2 (-22.964,-0.711,-1.589) ;
2016-01-03 19:28:06.0473 DEBUG 7.20762388183334: @@Point @4 (-12.624,-0.657,-1.634) ,Point @25 (-17.847,3.415,-1.581) ,Point @26 (-13.187,4.554,-1.616) ;
2016-01-03 19:28:06.0473 DEBUG 1.995170039: @@Point @26 (-13.187,4.554,-1.616) ,Point @5 (-11.127,1.335,-1.588) ,Point @4 (-12.624,-0.657,-1.634) ;
2016-01-03 19:28:06.0473 DEBUG 1.240056985: @@Point @17 (0.279,5.455,-1.559) ,Point @14 (-1.132,4.757,-1.577) ,Point @13 (-1.823,7.719,-1.565) ;
2016-01-03 19:28:06.0633 DEBUG 1.4970814285: @@Point @12 (-3.401,6.341,-1.548) ,Point @13 (-1.823,7.719,-1.565) ,Point @14 (-1.132,4.757,-1.577) ;
2016-01-03 19:28:06.0633 DEBUG 4.025909832: @@Point @21 (0.892,8.63,-0.6) ,Point @17 (0.279,5.455,-1.559) ,Point @13 (-1.823,7.719,-1.565) ;
2016-01-03 19:28:06.0633 DEBUG 1.23450244866667: @@Point @32 (-3.54,8.744,-1.472) ,Point @13 (-1.823,7.719,-1.565) ,Point @12 (-3.401,6.341,-1.548) ;
2016-01-03 19:28:06.0633 DEBUG 1.43502729133333: @@Point @13 (-1.823,7.719,-1.565) ,Point @32 (-3.54,8.744,-1.472) ,Point @33 (-1.928,10.663,-1.526) ;
2016-01-03 19:28:06.0803 DEBUG 1.52397262533333: @@Point @33 (-1.928,10.663,-1.526) ,Point @21 (0.892,8.63,-0.6) ,Point @13 (-1.823,7.719,-1.565) ;
2016-01-03 19:28:06.0803 DEBUG -2.62022260266667: @@Point @18 (0.271,10.842,-1.575) ,Point @21 (0.892,8.63,-0.6) ,Point @33 (-1.928,10.663,-1.526) ;
2016-01-03 19:28:06.0803 DEBUG 1.27907861466667: @@Point @22 (0.805,14.27,-0.593) ,Point @21 (0.892,8.63,-0.6) ,Point @18 (0.271,10.842,-1.575) ;
2016-01-03 19:28:06.0954 DEBUG 1.08130127266667: @@Point @41 (-0.993,21.193,-0.903) ,Point @37 (0.204,24.401,-1.328) ,Point @36 (0.145,21.179,-1.373) ;
2016-01-03 19:28:06.0954 DEBUG 0.501806187833334: @@Point @23 (0.772,18.361,-0.597) ,Point @36 (0.145,21.179,-1.373) ,Point @37 (0.204,24.401,-1.328) ;
2016-01-03 19:28:06.0954 DEBUG -1.87510416733332: @@Point @171 (-3.507,28.97,0.933) ,Point @172 (-4.887,28.224,2.024) ,Point @185 (-4.991,30.77,1.687) ;
2016-01-03 19:28:06.1104 DEBUG -15.5919101790001: @@Point @247 (-14.346,40.611,1.57) ,Point @240 (-13.141,40.142,1.799) ,Point @239 (-14.342,38.431,3.52) ;
2016-01-03 19:28:06.1104 DEBUG -2.475930396: @@Point @192 (-4.773,34.944,0.719) ,Point @186 (-3.993,30.831,0.882) ,Point @185 (-4.991,30.77,1.687) ;
2016-01-03 19:28:06.1104 DEBUG -8.8232588885: @@Point @162 (-3.646,37.455,-0.908) ,Point @192 (-4.773,34.944,0.719) ,Point @205 (-5.625,38.1,0.234) ;
2016-01-03 19:28:06.1104 DEBUG -9.86011000799994: @@Point @194 (-7.307,34.769,2.972) ,Point @202 (-9.52,35.59,4.093) ,Point @203 (-7.771,37.189,2.322) ;
2016-01-03 19:28:06.1282 DEBUG -6.74757293633335: @@Point @193 (-5.946,35.065,1.762) ,Point @194 (-7.307,34.769,2.972) ,Point @203 (-7.771,37.189,2.322) ;
2016-01-03 19:28:06.1282 DEBUG -9.98501942833339: @@Point @215 (-9.724,37.226,3.298) ,Point @203 (-7.771,37.189,2.322) ,Point @202 (-9.52,35.59,4.093) ;
2016-01-03 19:28:06.1282 DEBUG -21.3414457666667: @@Point @223 (-12.14,37.018,4.44) ,Point @202 (-9.52,35.59,4.093) ,Point @201 (-11.36,34.55,5.754) ;
2016-01-03 19:28:06.1412 DEBUG -6.89031640166676: @@Point @196 (-10.069,33.632,5.318) ,Point @201 (-11.36,34.55,5.754) ,Point @202 (-9.52,35.59,4.093) ;
2016-01-03 19:28:06.1412 DEBUG -6.71568479799998: @@Point @227 (-13.558,33.347,7.475) ,Point @201 (-11.36,34.55,5.754) ,Point @196 (-10.069,33.632,5.318) ;
2016-01-03 19:28:06.1412 DEBUG -9.51147370250002: @@Point @227 (-13.558,33.347,7.475) ,Point @196 (-10.069,33.632,5.318) ,Point @180 (-12.057,30.004,7.113) ;
2016-01-03 19:28:06.1412 DEBUG -18.2525175060001: @@Point @224 (-13.413,35.193,6.084) ,Point @223 (-12.14,37.018,4.44) ,Point @201 (-11.36,34.55,5.754) ;
2016-01-03 19:28:06.1582 DEBUG -17.0457329519999: @@Point @227 (-13.558,33.347,7.475) ,Point @224 (-13.413,35.193,6.084) ,Point @201 (-11.36,34.55,5.754) ;
2016-01-03 19:28:06.1582 DEBUG -4.39508491366666: @@Point @195 (-8.89,33.664,4.407) ,Point @196 (-10.069,33.632,5.318) ,Point @202 (-9.52,35.59,4.093) ;
2016-01-03 19:28:06.1582 DEBUG -7.03092950400005: @@Point @194 (-7.307,34.769,2.972) ,Point @195 (-8.89,33.664,4.407) ,Point @202 (-9.52,35.59,4.093) ;
2016-01-03 19:28:06.1582 DEBUG -0.706556545333342: @@Point @196 (-10.069,33.632,5.318) ,Point @195 (-8.89,33.664,4.407) ,Point @182 (-8.846,30.664,4.697) ;
2016-01-03 19:28:06.1742 DEBUG -1.47580912733336: @@Point @195 (-8.89,33.664,4.407) ,Point @194 (-7.307,34.769,2.972) ,Point @184 (-6.104,30.868,2.456) ;
2016-01-03 19:28:06.1742 DEBUG -1.23736100533334: @@Point @194 (-7.307,34.769,2.972) ,Point @193 (-5.946,35.065,1.762) ,Point @184 (-6.104,30.868,2.456) ;
2016-01-03 19:28:06.1742 DEBUG -0.824497514666679: @@Point @193 (-5.946,35.065,1.762) ,Point @192 (-4.773,34.944,0.719) ,Point @184 (-6.104,30.868,2.456) ;
2016-01-03 19:28:06.1742 DEBUG -3.22873770533333: @@Point @192 (-4.773,34.944,0.719) ,Point @185 (-4.991,30.77,1.687) ,Point @184 (-6.104,30.868,2.456) ;
2016-01-03 19:28:06.1912 DEBUG -1.47146276866667: @@Point @172 (-4.887,28.224,2.024) ,Point @184 (-6.104,30.868,2.456) ,Point @185 (-4.991,30.77,1.687) ;
2016-01-03 19:28:06.1912 DEBUG -4.58120008916664: @@Point @180 (-12.057,30.004,7.113) ,Point @197 (-13.634,29.685,8.192) ,Point @227 (-13.558,33.347,7.475) ;
2016-01-03 19:28:06.1912 DEBUG -8.28067924799996: @@Point @175 (-10.179,27.909,6.326) ,Point @176 (-12.342,26.798,8.392) ,Point @180 (-12.057,30.004,7.113) ;
2016-01-03 19:28:06.1912 DEBUG -1.96839571700002: @@Point @174 (-7.956,27.03,4.474) ,Point @175 (-10.179,27.909,6.326) ,Point @182 (-8.846,30.664,4.697) ;
2016-01-03 19:28:06.2072 DEBUG -2.01155491600002: @@Point @176 (-12.342,26.798,8.392) ,Point @175 (-10.179,27.909,6.326) ,Point @73 (-10.968,24.333,7.573) ;
2016-01-03 19:28:06.2072 DEBUG -1.29518451866655: @@Point @384 (-32.817,21.881,12.961) ,Point @61 (-30.992,21.608,13.02) ,Point @59 (-29.709,18.685,11.056) ;
2016-01-03 19:28:06.2072 DEBUG -2.29511827750017: @@Point @60 (-29.467,19.269,11.555) ,Point @62 (-30.243,22.641,13.938) ,Point @63 (-26.106,20.997,13.249) ;
2016-01-03 19:28:06.2192 DEBUG 8.12925244033355: @@Point @58 (-26.189,16.277,9.197) ,Point @60 (-29.467,19.269,11.555) ,Point @63 (-26.106,20.997,13.249) ;
2016-01-03 19:28:06.2192 DEBUG 1.43518821833322: @@Point @58 (-26.189,16.277,9.197) ,Point @59 (-29.709,18.685,11.056) ,Point @60 (-29.467,19.269,11.555) ;
2016-01-03 19:28:06.2192 DEBUG -1.5008091639999: @@Point @60 (-29.467,19.269,11.555) ,Point @61 (-30.992,21.608,13.02) ,Point @62 (-30.243,22.641,13.938) ;
2016-01-03 19:28:06.2192 DEBUG -0.753122151999984: @@Point @61 (-30.992,21.608,13.02) ,Point @60 (-29.467,19.269,11.555) ,Point @59 (-29.709,18.685,11.056) ;
2016-01-03 19:28:06.2362 DEBUG -34.3313895323334: @@Point @380 (-27.759,24.777,13.903) ,Point @381 (-28.859,23.953,13.537) ,Point @412 (-29.201,26.33,10.651) ;
2016-01-03 19:28:06.2362 DEBUG -11.2292931710005: @@Point @381 (-28.859,23.953,13.537) ,Point @380 (-27.759,24.777,13.903) ,Point @63 (-26.106,20.997,13.249) ;
2016-01-03 19:28:06.2362 DEBUG -12.6764715675002: @@Point @381 (-28.859,23.953,13.537) ,Point @63 (-26.106,20.997,13.249) ,Point @62 (-30.243,22.641,13.938) ;
2016-01-03 19:28:06.2362 DEBUG -22.2194011050002: @@Point @380 (-27.759,24.777,13.903) ,Point @314 (-25.286,23.913,14.647) ,Point @63 (-26.106,20.997,13.249) ;
2016-01-03 19:28:06.2532 DEBUG -54.2176173721668: @@Point @412 (-29.201,26.33,10.651) ,Point @411 (-31.463,28.399,9.147) ,Point @345 (-27.013,29.135,10.27) ;
2016-01-03 19:28:06.2532 DEBUG -52.5237035564999: @@Point @323 (-28.231,31.13,8.972) ,Point @345 (-27.013,29.135,10.27) ,Point @411 (-31.463,28.399,9.147) ;
2016-01-03 19:28:06.2532 DEBUG -85.7557107658328: @@Point @384 (-32.817,21.881,12.961) ,Point @333 (-48.296,28.373,9.275) ,Point @330 (-44.468,28.034,9.333) ;
2016-01-03 19:28:06.2532 DEBUG -106.117390863667: @@Point @384 (-32.817,21.881,12.961) ,Point @330 (-44.468,28.034,9.333) ,Point @329 (-40.422,27.972,9.152) ;
2016-01-03 19:28:06.2701 DEBUG -9.530401486: @@Point @329 (-40.422,27.972,9.152) ,Point @330 (-44.468,28.034,9.333) ,Point @408 (-43.726,28.864,9.009) ;
2016-01-03 19:28:06.2701 DEBUG -110.141358803333: @@Point @384 (-32.817,21.881,12.961) ,Point @329 (-40.422,27.972,9.152) ,Point @326 (-36.395,27.99,9.25) ;
2016-01-03 19:28:06.2701 DEBUG 13.4713495415: @@Point @95 (-16.434,11.961,4.387) ,Point @96 (-16.777,14.392,6.51) ,Point @100 (-13.614,14.331,5.498) ;
2016-01-03 19:28:06.2821 DEBUG 2.53211323566666: @@Point @89 (-19.75,8.652,2.207) ,Point @54 (-19.662,7.26,1.232) ,Point @52 (-21.607,4.043,-0.884) ;
2016-01-03 19:28:06.2821 DEBUG 1.90600860366666: @@Point @54 (-19.662,7.26,1.232) ,Point @53 (-19.978,5.62,0.105) ,Point @52 (-21.607,4.043,-0.884) ;
2016-01-03 19:28:06.2821 DEBUG 1.10723780166666: @@Point @54 (-19.662,7.26,1.232) ,Point @89 (-19.75,8.652,2.207) ,Point @90 (-19.053,6.607,0.64) ;
2016-01-03 19:28:06.2821 DEBUG 1.57931118033334: @@Point @53 (-19.978,5.62,0.105) ,Point @54 (-19.662,7.26,1.232) ,Point @90 (-19.053,6.607,0.64) ;
2016-01-03 19:28:06.3001 DEBUG 2.5676268505: @@Point @53 (-19.978,5.62,0.105) ,Point @90 (-19.053,6.607,0.64) ,Point @91 (-18.173,4.95,-0.593) ;
2016-01-03 19:28:06.3001 DEBUG 7.13216839900004: @@Point @57 (-24.355,14.803,7.762) ,Point @58 (-26.189,16.277,9.197) ,Point @86 (-22.392,16.202,8.382) ;
2016-01-03 19:28:06.3001 DEBUG 12.2432599406667: @@Point @56 (-22.93,12.642,5.522) ,Point @57 (-24.355,14.803,7.762) ,Point @86 (-22.392,16.202,8.382) ;
2016-01-03 19:28:06.3001 DEBUG 1.86581843199997: @@Point @58 (-26.189,16.277,9.197) ,Point @57 (-24.355,14.803,7.762) ,Point @56 (-22.93,12.642,5.522) ;
2016-01-03 19:28:06.3161 DEBUG -8.2454201611666: @@Point @321 (-19.594,23.806,13.953) ,Point @320 (-20.848,23.549,14.127) ,Point @199 (-19.241,25.181,13.012) ;
2016-01-03 19:28:06.3161 DEBUG 4.75865512933342: @@Point @112 (-15.666,21.764,10.108) ,Point @111 (-18.899,23.048,13.397) ,Point @68 (-18.25,23.878,12.897) ;
2016-01-03 19:28:06.3161 DEBUG 13.7314003406667: @@Point @110 (-15.893,19.61,9.541) ,Point @111 (-18.899,23.048,13.397) ,Point @112 (-15.666,21.764,10.108) ;
2016-01-03 19:28:06.3323 DEBUG 13.4182676699999: @@Point @111 (-18.899,23.048,13.397) ,Point @110 (-15.893,19.61,9.541) ,Point @66 (-20.039,22.082,13.349) ;
2016-01-03 19:28:06.3323 DEBUG 0.312196268000055: @@Point @68 (-18.25,23.878,12.897) ,Point @111 (-18.899,23.048,13.397) ,Point @321 (-19.594,23.806,13.953) ;
2016-01-03 19:28:06.3323 DEBUG 4.86144234133356: @@Point @65 (-21.01,22.773,13.986) ,Point @66 (-20.039,22.082,13.349) ,Point @85 (-21.486,18.502,10.338) ;
2016-01-03 19:28:06.3443 DEBUG 12.2746754799999: @@Point @64 (-23.082,23.049,14.466) ,Point @65 (-21.01,22.773,13.986) ,Point @85 (-21.486,18.502,10.338) ;
2016-01-03 19:28:06.3443 DEBUG 9.68076599000021: @@Point @85 (-21.486,18.502,10.338) ,Point @84 (-24.351,22.603,14.299) ,Point @64 (-23.082,23.049,14.466) ;
2016-01-03 19:28:06.3443 DEBUG 17.7440845460001: @@Point @63 (-26.106,20.997,13.249) ,Point @84 (-24.351,22.603,14.299) ,Point @85 (-21.486,18.502,10.338) ;
2016-01-03 19:28:06.3443 DEBUG -6.37265078033321: @@Point @314 (-25.286,23.913,14.647) ,Point @84 (-24.351,22.603,14.299) ,Point @63 (-26.106,20.997,13.249) ;
2016-01-03 19:28:06.3613 DEBUG -3.18626077933338: @@Point @84 (-24.351,22.603,14.299) ,Point @314 (-25.286,23.913,14.647) ,Point @317 (-23.208,23.417,14.551) ;
2016-01-03 19:28:06.3613 DEBUG -0.856791489500059: @@Point @64 (-23.082,23.049,14.466) ,Point @84 (-24.351,22.603,14.299) ,Point @317 (-23.208,23.417,14.551) ;
2016-01-03 19:28:06.3613 DEBUG 10.6645758336667: @@Point @110 (-15.893,19.61,9.541) ,Point @109 (-13.037,17.21,6.711) ,Point @99 (-16.283,17.547,8.718) ;
2016-01-03 19:28:06.3613 DEBUG 5.11442664183338: @@Point @110 (-15.893,19.61,9.541) ,Point @99 (-16.283,17.547,8.718) ,Point @97 (-18.542,17.966,9.849) ;
2016-01-03 19:28:06.3773 DEBUG 12.7375751304999: @@Point @96 (-16.777,14.392,6.51) ,Point @97 (-18.542,17.966,9.849) ,Point @99 (-16.283,17.547,8.718) ;
2016-01-03 19:28:06.3773 DEBUG 15.6120268201667: @@Point @109 (-13.037,17.21,6.711) ,Point @100 (-13.614,14.331,5.498) ,Point @99 (-16.283,17.547,8.718) ;
2016-01-03 19:28:06.3773 DEBUG 15.6421790496666: @@Point @96 (-16.777,14.392,6.51) ,Point @99 (-16.283,17.547,8.718) ,Point @100 (-13.614,14.331,5.498) ;
2016-01-03 19:28:06.3773 DEBUG 17.486719823: @@Point @122 (-12.444,21.306,7.929) ,Point @113 (-11.997,19.334,6.442) ,Point @110 (-15.893,19.61,9.541) ;
2016-01-03 19:28:06.3943 DEBUG 11.1251919026667: @@Point @109 (-13.037,17.21,6.711) ,Point @110 (-15.893,19.61,9.541) ,Point @113 (-11.997,19.334,6.442) ;
2016-01-03 19:28:06.3943 DEBUG 8.97382899799997: @@Point @122 (-12.444,21.306,7.929) ,Point @121 (-10.001,19.654,5.308) ,Point @113 (-11.997,19.334,6.442) ;
2016-01-03 19:28:06.3943 DEBUG 28.8598911263333: @@Point @76 (-5.953,23.894,3.429) ,Point @120 (-7.505,17.804,2.631) ,Point @121 (-10.001,19.654,5.308) ;
2016-01-03 19:28:06.3943 DEBUG 9.685248931: @@Point @76 (-5.953,23.894,3.429) ,Point @78 (-5.019,23.388,2.544) ,Point @120 (-7.505,17.804,2.631) ;
2016-01-03 19:28:06.4113 DEBUG 1.6997174245: @@Point @41 (-0.993,21.193,-0.903) ,Point @78 (-5.019,23.388,2.544) ,Point @79 (-3.161,24.694,0.879) ;
2016-01-03 19:28:06.4113 DEBUG 36.227500189: @@Point @120 (-7.505,17.804,2.631) ,Point @78 (-5.019,23.388,2.544) ,Point @42 (-2.828,17.146,-0.818) ;
2016-01-03 19:28:06.4113 DEBUG 26.530999018: @@Point @41 (-0.993,21.193,-0.903) ,Point @42 (-2.828,17.146,-0.818) ,Point @78 (-5.019,23.388,2.544) ;
2016-01-03 19:28:06.4243 DEBUG -12.0031221630002: @@Point @177 (-14.458,26.53,10.401) ,Point @178 (-16.884,26.254,12.092) ,Point @198 (-16.035,27.956,10.465) ;
2016-01-03 19:28:06.4243 DEBUG 10.035355848: @@Point @70 (-15.596,24.458,11.704) ,Point @71 (-14.359,24.517,10.574) ,Point @112 (-15.666,21.764,10.108) ;
2016-01-03 19:28:06.4243 DEBUG -6.0613371653335: @@Point @178 (-16.884,26.254,12.092) ,Point @177 (-14.458,26.53,10.401) ,Point @70 (-15.596,24.458,11.704) ;
2016-01-03 19:28:06.4243 DEBUG -0.310924522999812: @@Point @177 (-14.458,26.53,10.401) ,Point @71 (-14.359,24.517,10.574) ,Point @70 (-15.596,24.458,11.704) ;
2016-01-03 19:28:06.4404 DEBUG 3.20869285266663: @@Point @147 (-21.066,45.263,-1.452) ,Point @348 (-22.618,45.107,-1.479) ,Point @349 (-31.49,45.545,-1.402) ;
2016-01-03 19:28:06.4404 DEBUG 80.6075862626666: @@Point @349 (-31.49,45.545,-1.402) ,Point @148 (-9.228,48.291,-0.587) ,Point @147 (-21.066,45.263,-1.452) ;
2016-01-03 19:28:06.4404 DEBUG 33.2726218851666: @@Point @146 (-16.825,45.218,-1.477) ,Point @147 (-21.066,45.263,-1.452) ,Point @148 (-9.228,48.291,-0.587) ;
2016-01-03 19:28:06.4404 DEBUG -5.14688592933332: @@Point @147 (-21.066,45.263,-1.452) ,Point @296 (-22.412,44.322,-1.037) ,Point @348 (-22.618,45.107,-1.479) ;
2016-01-03 19:28:06.4594 DEBUG -6.62939635533335: @@Point @147 (-21.066,45.263,-1.452) ,Point @295 (-20.386,43.881,-0.923) ,Point @296 (-22.412,44.322,-1.037) ;
2016-01-03 19:28:06.4594 DEBUG -1.12076598916667: @@Point @348 (-22.618,45.107,-1.479) ,Point @296 (-22.412,44.322,-1.037) ,Point @150 (-22.923,44.791,-1.235) ;
2016-01-03 19:28:06.4594 DEBUG -2.94650044633336: @@Point @150 (-22.923,44.791,-1.235) ,Point @296 (-22.412,44.322,-1.037) ,Point @297 (-22.837,43.237,-0.22) ;
2016-01-03 19:28:06.4714 DEBUG -12.0546889306667: @@Point @410 (-34.374,28.885,9.021) ,Point @346 (-34.5,31.186,8.95) ,Point @324 (-31.864,31.181,9.112) ;
2016-01-03 19:28:06.4714 DEBUG -3.65436072500021: @@Point @324 (-31.864,31.181,9.112) ,Point @346 (-34.5,31.186,8.95) ,Point @386 (-31.535,31.293,8.905) ;
2016-01-03 19:28:06.4714 DEBUG 1.08803341566666: @@Point @324 (-31.864,31.181,9.112) ,Point @386 (-31.535,31.293,8.905) ,Point @411 (-31.463,28.399,9.147) ;
2016-01-03 19:28:06.4714 DEBUG -35.6394302508334: @@Point @326 (-36.395,27.99,9.25) ,Point @410 (-34.374,28.885,9.021) ,Point @413 (-31.226,24.573,10.4) ;
2016-01-03 19:28:06.4884 DEBUG -65.8199783408334: @@Point @413 (-31.226,24.573,10.4) ,Point @384 (-32.817,21.881,12.961) ,Point @326 (-36.395,27.99,9.25) ;
2016-01-03 19:28:06.4884 DEBUG -40.7543268660005: @@Point @411 (-31.463,28.399,9.147) ,Point @412 (-29.201,26.33,10.651) ,Point @413 (-31.226,24.573,10.4) ;
2016-01-03 19:28:06.4884 DEBUG -62.4626392396667: @@Point @413 (-31.226,24.573,10.4) ,Point @412 (-29.201,26.33,10.651) ,Point @381 (-28.859,23.953,13.537) ;
2016-01-03 19:28:06.5011 DEBUG 4.6413890420002: @@Point @586 (-84.808,44.371,-3.067) ,Point @584 (-81.97,45.428,-3.078) ,Point @545 (-81.862,44.806,-3.178) ;
2016-01-03 19:28:06.5011 DEBUG 0.266937696666294: @@Point @544 (-81.825,46.083,-3.098) ,Point @584 (-81.97,45.428,-3.078) ,Point @586 (-84.808,44.371,-3.067) ;
2016-01-03 19:28:06.5011 DEBUG 1.24077764333348: @@Point @544 (-81.825,46.083,-3.098) ,Point @545 (-81.862,44.806,-3.178) ,Point @584 (-81.97,45.428,-3.078) ;
2016-01-03 19:28:06.5011 DEBUG 5.80683581600016: @@Point @586 (-84.808,44.371,-3.067) ,Point @577 (-82.094,43.013,-3.113) ,Point @568 (-85.192,40.318,0.186) ;
2016-01-03 19:28:06.5171 DEBUG -13.7249637920001: @@Point @568 (-85.192,40.318,0.186) ,Point @569 (-86.308,40.612,0.14) ,Point @586 (-84.808,44.371,-3.067) ;
2016-01-03 19:28:06.5171 DEBUG -2.04069957999999: @@Point @569 (-86.308,40.612,0.14) ,Point @568 (-85.192,40.318,0.186) ,Point @565 (-83.714,37.421,0.342) ;
2016-01-03 19:28:06.5171 DEBUG 32.9489243493329: @@Point @567 (-83.894,39.334,-0.082) ,Point @568 (-85.192,40.318,0.186) ,Point @577 (-82.094,43.013,-3.113) ;
2016-01-03 19:28:06.5171 DEBUG 8.12006913266669: @@Point @578 (-77.268,42.963,-3.089) ,Point @547 (-78.981,42.506,-2.971) ,Point @543 (-76.085,45.991,-3.082) ;
2016-01-03 19:28:06.5341 DEBUG 2.03148813399942: @@Point @545 (-81.862,44.806,-3.178) ,Point @546 (-81.613,43.168,-3.188) ,Point @577 (-82.094,43.013,-3.113) ;
2016-01-03 19:28:06.5341 DEBUG -2.14366018166584: @@Point @547 (-78.981,42.506,-2.971) ,Point @546 (-81.613,43.168,-3.188) ,Point @545 (-81.862,44.806,-3.178) ;
2016-01-03 19:28:06.5341 DEBUG -8.06513422850033: @@Point @580 (-80.652,40.428,-1.191) ,Point @577 (-82.094,43.013,-3.113) ,Point @546 (-81.613,43.168,-3.188) ;
2016-01-03 19:28:06.5481 DEBUG -40.5128965790001: @@Point @567 (-83.894,39.334,-0.082) ,Point @577 (-82.094,43.013,-3.113) ,Point @580 (-80.652,40.428,-1.191) ;
2016-01-03 19:28:06.5481 DEBUG 5.38571666200005: @@Point @549 (-80.633,39.135,-0.792) ,Point @567 (-83.894,39.334,-0.082) ,Point @580 (-80.652,40.428,-1.191) ;
2016-01-03 19:28:06.5481 DEBUG -18.8928207876666: @@Point @552 (-78.977,35.999,2.187) ,Point @551 (-78.87,37.134,1.307) ,Point @537 (-75.925,36.789,1.699) ;
2016-01-03 19:28:06.5481 DEBUG -76.2902736926667: @@Point @550 (-79.546,38.268,0.162) ,Point @552 (-78.977,35.999,2.187) ,Point @562 (-83.162,36.062,1.292) ;
2016-01-03 19:28:06.5651 DEBUG -8.59877889433346: @@Point @550 (-79.546,38.268,0.162) ,Point @551 (-78.87,37.134,1.307) ,Point @552 (-78.977,35.999,2.187) ;
2016-01-03 19:28:06.5651 DEBUG -25.9992419798333: @@Point @551 (-78.87,37.134,1.307) ,Point @538 (-76.107,38.408,0.452) ,Point @537 (-75.925,36.789,1.699) ;
2016-01-03 19:28:06.5651 DEBUG -30.4569912786667: @@Point @551 (-78.87,37.134,1.307) ,Point @550 (-79.546,38.268,0.162) ,Point @538 (-76.107,38.408,0.452) ;
2016-01-03 19:28:06.5801 DEBUG -39.0370975640001: @@Point @550 (-79.546,38.268,0.162) ,Point @539 (-76.06,40.21,-0.887) ,Point @538 (-76.107,38.408,0.452) ;
2016-01-03 19:28:06.5801 DEBUG -38.051334102: @@Point @532 (-72.04,38.768,0.302) ,Point @538 (-76.107,38.408,0.452) ,Point @539 (-76.06,40.21,-0.887) ;
2016-01-03 19:28:06.5801 DEBUG -7.58757241399962: @@Point @599 (-70.57,29.332,5.04) ,Point @598 (-74.107,29.418,5.087) ,Point @589 (-73.79,32.758,5.114) ;
2016-01-03 19:28:06.5801 DEBUG -13.0381468259996: @@Point @599 (-70.57,29.332,5.04) ,Point @589 (-73.79,32.758,5.114) ,Point @588 (-68.737,33.149,5.098) ;
2016-01-03 19:28:06.5981 DEBUG -30.2289497860002: @@Point @572 (-87.476,41.494,-0.921) ,Point @573 (-89.279,42.42,-2.081) ,Point @576 (-87.959,43.676,-3.115) ;
2016-01-03 19:28:06.5981 DEBUG -5.0384913821666: @@Point @573 (-89.279,42.42,-2.081) ,Point @572 (-87.476,41.494,-0.921) ,Point @570 (-87.257,41.033,-0.044) ;
2016-01-03 19:28:06.5981 DEBUG -91.5205930715001: @@Point @554 (-84.535,33.146,3.457) ,Point @593 (-83.361,31.526,5.58) ,Point @595 (-85.657,29.479,5.59) ;
2016-01-03 19:28:06.6141 DEBUG -115.149888737667: @@Point @558 (-83.796,34.204,2.611) ,Point @591 (-79.562,32.586,5.645) ,Point @593 (-83.361,31.526,5.58) ;
2016-01-03 19:28:06.6141 DEBUG 29.9275517514998: @@Point @595 (-85.657,29.479,5.59) ,Point @594 (-83.835,27.977,5.609) ,Point @399 (-80.133,17.334,9.24) ;
2016-01-03 19:28:06.6261 DEBUG -7.33237869616611: @@Point @593 (-83.361,31.526,5.58) ,Point @594 (-83.835,27.977,5.609) ,Point @595 (-85.657,29.479,5.59) ;
2016-01-03 19:28:06.6261 DEBUG -15.929327773: @@Point @400 (-74.84,18.56,9.061) ,Point @399 (-80.133,17.334,9.24) ,Point @398 (-74.888,20.75,8.96) ;
2016-01-03 19:28:06.6261 DEBUG -167.144010089333: @@Point @398 (-74.888,20.75,8.96) ,Point @594 (-83.835,27.977,5.609) ,Point @596 (-79.868,29.922,5.12) ;
2016-01-03 19:28:06.6261 DEBUG -289.311016583: @@Point @398 (-74.888,20.75,8.96) ,Point @399 (-80.133,17.334,9.24) ,Point @594 (-83.835,27.977,5.609) ;
2016-01-03 19:28:06.6432 DEBUG -193.109521988666: @@Point @397 (-71.854,23.112,8.976) ,Point @398 (-74.888,20.75,8.96) ,Point @598 (-74.107,29.418,5.087) ;
2016-01-03 19:28:06.6432 DEBUG -65.0903436806675: @@Point @398 (-74.888,20.75,8.96) ,Point @597 (-77.291,29.783,5.101) ,Point @598 (-74.107,29.418,5.087) ;
