   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
1295            ,   15 40 42 ,   92 12 19,      9.876,      0.000,      0.000,      -23.879,      101.918,      2.140
1296            ,    5 31 19 ,  101 53 23,      9.221,      0.000,      0.000,      -25.678,      101.398,      0.621
1297            ,   10 57 24 ,  111 33 30,      5.984,      0.000,      0.000,      -25.488,       97.881,      0.321
1298            ,   28 15 18 ,   92 43 41,      7.262,      0.000,      0.000,      -23.112,       98.806,      2.175
1299            ,   39 16 24 ,   80 35 23,      8.839,      0.000,      0.000,      -21.026,       99.167,      3.966
1300            ,   45 41 38 ,   70 36 08,     11.745,      0.000,      0.000,      -18.618,      100.155,      6.421
1301            ,   49 54 43 ,   64 51 43,     15.673,      0.000,      0.000,      -15.691,      101.554,      9.178
1302            ,   49 54 51 ,   68 56 59,     12.351,      0.000,      0.000,      -17.727,       99.839,      6.957
1303            ,   46 36 32 ,   77 39 13,      9.129,      0.000,      0.000,      -20.065,       98.543,      4.472
1304            ,   36 05 59 ,   90 01 25,      6.705,      0.000,      0.000,      -22.595,       97.834,      2.518
1305            ,   26 12 21 ,  108 51 51,      4.970,      0.000,      0.000,      -24.469,       96.636,      0.913
1306            ,   18 53 03 ,  123 09 44,      4.119,      0.000,      0.000,      -25.430,       95.679,      0.267
1307            ,   44 13 51 ,  101 07 17,      4.452,      0.000,      0.000,      -23.499,       95.547,      1.662
1308            ,   49 08 11 ,   84 45 15,      6.154,      0.000,      0.000,      -21.911,       96.426,      3.083
1309            ,   49 08 05 ,   77 06 57,      7.996,      0.000,      0.000,      -20.651,       97.516,      4.303
1310            ,   60 53 19 ,   76 38 05,      6.914,      0.000,      0.000,      -20.669,       95.689,      4.119
1311            ,   60 52 25 ,   88 43 44,      4.912,      0.000,      0.000,      -22.256,       94.807,      2.629
1312            ,   60 52 34 ,  109 18 40,      3.488,      0.000,      0.000,      -23.670,       94.019,      1.367
1313            ,   60 53 27 ,  149 22 51,      2.588,      0.000,      0.000,      -25.394,       93.058,      0.293
1314            ,   62 35 27 ,   76 11 59,     10.155,      0.000,      0.000,      -17.791,       96.956,      4.943
1315            ,   61 39 36 ,   72 18 26,     12.291,      0.000,      0.000,      -16.240,       97.975,      6.256
1316            ,   58 14 30 ,   68 12 37,     14.550,      0.000,      0.000,      -15.058,       99.528,      7.921
1317            ,   55 44 52 ,   66 52 04,     16.235,      0.000,      0.000,      -14.205,      100.820,      8.898
