   Point ID     ,  Hz.(º ' "),  V.(º ' "),Slope Dist.(m),Refl.Ht.(m),Inst.Ht.(m),Easting(m),  Northing(m),  Height(m)
461             ,  179 46 47 ,   90 47 48,          0,      0.000,      0.000,            0,            0,          0
643             ,  179 46 47 ,   90 47 46,     40.494,      0.000,      0.000,        0.896,      119.534,      3.338
644             ,  174 29 35 ,   97 26 45,     10.586,      0.000,      0.000,        1.747,      149.575,      2.529
645             ,  172 31 24 ,  100 21 47,      7.717,      0.000,      0.000,        1.728,      152.497,      2.512
646             ,  167 53 51 ,  106 50 16,      4.847,      0.000,      0.000,        1.713,      155.487,      2.497
647             ,  165 56 06 ,  117 39 15,      3.612,      0.000,      0.000,        1.518,      156.920,      2.224
648             ,  135 39 51 ,  137 02 50,      2.135,      0.000,      0.000,        1.757,      158.983,      2.338
649             ,  178 47 19 ,   97 00 07,      6.963,      0.000,      0.000,        0.886,      153.114,      3.052
650             ,  178 58 32 ,  101 30 09,      4.795,      0.000,      0.000,        0.824,      155.326,      2.945
651             ,  183 27 58 ,  110 40 35,      3.025,      0.000,      0.000,        0.569,      157.199,      2.833
652             ,  187 56 19 ,  132 23 39,      1.695,      0.000,      0.000,        0.567,      158.784,      2.758
653             ,  231 49 44 ,  107 16 33,      1.471,      0.000,      0.000,       -0.364,      159.156,      3.464
654             ,  203 21 24 ,   91 42 19,      3.070,      0.000,      0.000,       -0.477,      157.206,      3.809
655             ,  193 02 33 ,   90 03 14,      4.881,      0.000,      0.000,       -0.362,      155.269,      3.896
656             ,  189 42 08 ,   88 00 55,      6.917,      0.000,      0.000,       -0.425,      153.210,      4.140
657             ,  185 56 36 ,   88 44 57,     17.964,      0.000,      0.000,       -1.120,      142.161,      4.293
658             ,  183 37 10 ,   90 38 38,     17.412,      0.000,      0.000,       -0.359,      142.648,      3.705
659             ,  176 50 12 ,   94 42 51,     18.550,      0.000,      0.000,        1.760,      141.565,      2.376
660             ,  177 02 05 ,   94 12 28,     21.182,      0.000,      0.000,        1.833,      138.927,      2.347
661             ,  181 13 25 ,   92 02 08,     18.845,      0.000,      0.000,        0.338,      141.194,      3.231
662             ,  186 44 18 ,   88 06 18,     18.521,      0.000,      0.000,       -1.432,      141.641,      4.513
663             ,  193 49 42 ,   83 52 18,      8.599,      0.000,      0.000,       -1.304,      151.721,      4.819
664             ,  197 51 06 ,   80 00 26,     10.482,      0.000,      0.000,       -2.425,      150.198,      5.720
665             ,  202 42 25 ,   76 21 54,     10.872,      0.000,      0.000,       -3.338,      150.277,      6.464
666             ,  213 06 16 ,   70 44 58,     11.438,      0.000,      0.000,       -5.158,      150.978,      7.672
667             ,  209 58 31 ,   73 20 20,     10.279,      0.000,      0.000,       -4.180,      151.494,      6.848
668             ,  201 48 26 ,   79 35 34,      8.806,      0.000,      0.000,       -2.477,      151.983,      5.491
669             ,  195 27 07 ,   83 38 38,      8.295,      0.000,      0.000,       -1.456,      152.078,      4.819
670             ,  213 07 00 ,   78 48 25,      6.315,      0.000,      0.000,       -2.645,      154.835,      5.127
671             ,  217 20 58 ,   73 09 57,      8.500,      0.000,      0.000,       -4.196,      153.556,      6.362
672             ,  223 44 25 ,   68 28 05,      9.915,      0.000,      0.000,       -5.637,      153.360,      7.540
673             ,  236 21 57 ,   64 55 22,      9.325,      0.000,      0.000,       -6.292,      155.346,      7.853
674             ,  251 01 02 ,   62 35 15,      8.238,      0.000,      0.000,       -6.175,      157.645,      7.693
675             ,  263 09 06 ,   61 44 48,      7.163,      0.000,      0.000,       -5.525,      159.271,      7.291
676             ,  271 03 36 ,   64 29 58,      5.989,      0.000,      0.000,       -4.665,      160.124,      6.479
677             ,  284 04 03 ,   70 16 22,      3.181,      0.000,      0.000,       -2.164,      160.752,      4.974
678             ,  301 31 11 ,   80 19 19,      3.489,      0.000,      0.000,       -2.192,      161.822,      4.487
679             ,  308 45 40 ,   82 01 50,      5.375,      0.000,      0.000,       -3.411,      163.356,      4.646
680             ,  320 10 29 ,   84 04 07,      4.495,      0.000,      0.000,       -2.124,      163.458,      4.365
681             ,  334 07 56 ,   89 08 35,      5.081,      0.000,      0.000,       -1.477,      164.596,      3.977
682             ,  344 41 03 ,   93 34 31,      5.334,      0.000,      0.000,       -0.666,      165.158,      3.568
683             ,  349 58 29 ,   97 52 56,      5.747,      0.000,      0.000,       -0.251,      165.629,      3.113
684             ,  356 41 59 ,  103 35 38,      5.637,      0.000,      0.000,        0.425,      165.494,      2.576
685             ,    3 58 06 ,  107 01 56,      7.275,      0.000,      0.000,        1.221,      166.963,      1.770
686             ,    7 00 31 ,  111 23 56,      5.259,      0.000,      0.000,        1.338,      164.884,      1.982
687             ,   17 33 40 ,  127 11 47,      2.771,      0.000,      0.000,        1.406,      162.128,      2.226
688             ,  349 48 00 ,  120 41 42,      2.067,      0.000,      0.000,        0.425,      161.773,      2.846
689             ,  262 09 45 ,   70 42 49,      3.248,      0.000,      0.000,       -2.297,      159.606,      4.973
690             ,  257 43 27 ,   63 52 43,      6.513,      0.000,      0.000,       -4.974,      158.780,      6.768
691             ,  236 36 02 ,   69 41 26,      6.221,      0.000,      0.000,       -4.131,      156.812,      6.060
692             ,  220 38 01 ,   73 31 52,      7.295,      0.000,      0.000,       -3.816,      154.715,      5.969
693             ,  201 11 29 ,   80 20 04,      8.575,      0.000,      0.000,       -2.316,      152.143,      5.340
694             ,  213 29 08 ,   78 49 57,      6.145,      0.000,      0.000,       -2.586,      154.996,      5.091
696             ,  228 34 59 ,   79 18 21,      3.349,      0.000,      0.000,       -1.728,      157.847,      4.522
697             ,  275 57 59 ,  119 52 02,      1.112,      0.000,      0.000,       -0.219,      160.124,      3.347
698             ,  340 48 21 ,  107 20 23,      2.498,      0.000,      0.000,       -0.044,      162.276,      3.156
699             ,  354 01 24 ,  101 11 30,      5.923,      0.000,      0.000,        0.135,      165.803,      2.751
700             ,  359 48 09 ,  104 37 57,      8.880,      0.000,      0.000,        0.710,      168.615,      1.658
701             ,    0 48 26 ,  103 02 20,     11.262,      0.000,      0.000,        0.895,      170.994,      1.360
702             ,    0 48 21 ,  100 40 42,     14.013,      0.000,      0.000,        0.934,      173.793,      1.304
703             ,    0 36 44 ,   99 15 01,     16.815,      0.000,      0.000,        0.917,      176.619,      1.198
704             ,  357 47 36 ,   99 44 19,     15.024,      0.000,      0.000,        0.170,      174.820,      1.359
705             ,  354 27 00 ,   98 51 25,     13.452,      0.000,      0.000,       -0.545,      173.253,      1.830
706             ,  351 46 18 ,   97 05 22,     12.865,      0.000,      0.000,       -1.087,      172.659,      2.313
707             ,  352 27 27 ,   96 40 59,     15.336,      0.000,      0.000,       -1.259,      175.124,      2.116
708             ,  190 36 05 ,   84 58 58,     40.940,      0.000,      0.000,       -6.763,      119.936,      7.481
709             ,  191 35 02 ,   83 40 34,     42.869,      0.000,      0.000,       -7.816,      118.284,      8.623
710             ,  192 41 26 ,   82 36 46,     46.437,      0.000,      0.000,       -9.377,      115.098,      9.871
711             ,  190 43 11 ,   83 30 52,     51.995,      0.000,      0.000,       -8.870,      109.264,      9.774
712             ,  188 09 41 ,   86 35 50,     40.746,      0.000,      0.000,       -5.034,      119.762,      6.319
